DateTime,Open,High,Low,Close,Volume,TickVolume
2025-07-15 20:30:00,44145.5,44165.1,44145.5,44160.5,0,298
2025-07-15 20:15:00,44112.5,44152.1,44085.5,44147.5,0,1123
2025-07-15 20:00:00,44095.1,44128.1,44089.5,44111.5,0,1168
2025-07-15 19:45:00,44161.5,44180.1,44092.5,44096.1,0,1178
2025-07-15 19:30:00,44167.1,44195.1,44131.5,44162.5,0,1081
2025-07-15 19:15:00,44172.1,44200.1,44145.5,44166.1,0,1019
2025-07-15 19:00:00,44214.5,44239.1,44153.1,44173.1,0,1117
2025-07-15 18:45:00,44240.5,44266.1,44187.5,44213.5,0,1146
2025-07-15 18:30:00,44238.1,44256.1,44195.1,44239.5,0,1202
2025-07-15 18:15:00,44183.5,44259.1,44169.5,44236.1,0,1173
2025-07-15 18:00:00,44154.5,44245.1,44149.1,44182.5,0,1312
2025-07-15 17:45:00,44229.5,44268.1,44144.5,44152.5,0,1393
2025-07-15 17:30:00,44253.5,44274.1,44199.5,44231.5,0,1544
2025-07-15 17:15:00,44346.5,44363.1,44257.5,44262.1,0,1414
2025-07-15 17:00:00,44330.5,44361.1,44285.5,44344.5,0,1587
2025-07-15 16:45:00,44346.5,44403.1,44314.5,44328.5,0,1570
2025-07-15 16:30:00,44477.9,44532.9,44310.1,44345.5,0,2020
2025-07-15 16:15:00,44462.1,44504.1,44442.1,44474.9,0,760
2025-07-15 16:00:00,44431.6,44468.1,44416.6,44461.6,0,620
2025-07-15 15:45:00,44434.1,44459.6,44430.1,44430.6,0,657
2025-07-15 15:30:00,44414.0,44504.9,44414.0,44436.1,0,1029
2025-07-15 15:15:00,44414.9,44416.0,44383.1,44413.0,0,507
2025-07-15 15:00:00,44450.9,44450.9,44406.1,44415.9,0,474
2025-07-15 14:45:00,44456.9,44461.9,44427.1,44451.9,0,411
2025-07-15 14:30:00,44478.0,44485.5,44455.6,44457.9,0,299
2025-07-15 14:15:00,44499.5,44512.1,44470.6,44476.0,0,346
2025-07-15 14:00:00,44473.1,44519.1,44470.1,44500.0,0,503
2025-07-15 13:45:00,44498.1,44505.0,44447.0,44475.6,0,360
2025-07-15 13:30:00,44478.0,44525.9,44463.1,44498.6,0,518
2025-07-15 13:15:00,44461.1,44480.9,44459.1,44479.0,0,252
2025-07-15 13:00:00,44450.1,44464.9,44440.5,44458.1,0,222
2025-07-15 12:45:00,44439.1,44458.9,44433.5,44452.1,0,203
2025-07-15 12:30:00,44436.1,44454.9,44433.1,44438.5,0,210
2025-07-15 12:15:00,44428.1,44439.0,44423.1,44437.1,0,178
2025-07-15 12:00:00,44418.9,44432.9,44413.9,44431.1,0,251
2025-07-15 11:45:00,44433.0,44437.4,44415.1,44417.9,0,239
2025-07-15 11:30:00,44433.1,44443.9,44417.1,44434.0,0,339
2025-07-15 11:15:00,44407.1,44435.1,44392.1,44432.1,0,494
2025-07-15 11:00:00,44475.5,44475.5,44398.6,44406.1,0,657
2025-07-15 10:45:00,44501.5,44503.9,44479.1,44484.0,0,385
2025-07-15 10:30:00,44497.0,44508.0,44488.6,44502.0,0,412
2025-07-15 10:15:00,44496.9,44505.9,44481.1,44496.0,0,363
2025-07-15 10:00:00,44522.0,44525.9,44488.6,44495.9,0,554
2025-07-15 09:45:00,44493.0,44520.0,44485.0,44520.0,0,260
2025-07-15 09:30:00,44523.8,44525.0,44488.8,44495.0,0,255
2025-07-15 09:15:00,44512.0,44534.2,44505.0,44521.8,0,254
2025-07-15 09:00:00,44515.0,44527.8,44510.0,44513.0,0,333
2025-07-15 08:45:00,44511.0,44525.8,44510.0,44514.0,0,262
2025-07-15 08:30:00,44519.0,44522.0,44496.8,44510.0,0,299
2025-07-15 08:15:00,44513.8,44522.0,44510.0,44518.0,0,314
2025-07-15 08:00:00,44486.8,44531.2,44482.0,44511.8,0,316
2025-07-15 07:45:00,44465.7,44491.1,44461.4,44486.1,0,192
2025-07-15 07:30:00,44453.4,44475.1,44453.4,44466.7,0,143
2025-07-15 07:15:00,44445.4,44459.1,44441.4,44454.4,0,109
2025-07-15 07:00:00,44446.4,44450.7,44437.4,44446.4,0,145
2025-07-15 06:45:00,44461.4,44462.4,44437.4,44445.4,0,156
2025-07-15 06:30:00,44470.4,44471.4,44456.4,44463.4,0,180
2025-07-15 06:15:00,44428.4,44475.7,44426.4,44469.4,0,243
2025-07-15 06:00:00,44443.4,44447.4,44420.7,44426.4,0,278
2025-07-15 05:45:00,44456.4,44456.4,44427.1,44442.4,0,339
2025-07-15 05:30:00,44472.4,44472.4,44441.7,44457.4,0,452
2025-07-15 05:15:00,44513.4,44513.4,44456.7,44471.4,0,586
2025-07-15 05:00:00,44553.7,44567.7,44483.1,44512.4,0,708
2025-07-15 04:45:00,44508.7,44617.1,44487.7,44551.7,0,1055
2025-07-15 04:30:00,44424.4,44509.7,44419.4,44509.7,0,281
2025-07-15 04:15:00,44424.4,44433.4,44421.4,44425.4,0,106
2025-07-15 04:00:00,44429.4,44429.4,44412.1,44423.4,0,148
2025-07-15 03:45:00,44426.4,44433.4,44425.4,44430.4,0,148
2025-07-15 03:30:00,44443.4,44443.4,44426.4,44427.4,0,177
2025-07-15 03:15:00,44454.4,44454.4,44435.4,44442.4,0,230
2025-07-15 03:00:00,44437.4,44455.4,44418.4,44455.4,0,311
2025-07-15 02:45:00,44418.4,44446.7,44416.4,44436.4,0,141
2025-07-15 02:30:00,44416.4,44427.4,44414.4,44420.4,0,85
2025-07-15 02:15:00,44413.4,44424.7,44412.4,44417.4,0,82
2025-07-15 02:00:00,44417.4,44421.4,44407.4,44414.4,0,131
2025-07-15 01:45:00,44421.4,44433.4,44417.4,44418.4,0,117
2025-07-15 01:30:00,44417.4,44424.4,44413.1,44420.4,0,153
2025-07-15 01:15:00,44435.4,44437.4,44415.1,44416.4,0,178
2025-07-15 01:00:00,44439.9,44443.9,44422.1,44436.4,0,181
2025-07-14 23:45:00,44455.9,44465.4,44448.4,44461.9,0,109
2025-07-14 23:30:00,44449.9,44457.9,44444.9,44456.4,0,154
2025-07-14 23:15:00,44452.4,44461.4,44443.4,44448.9,0,155
2025-07-14 23:00:00,44475.4,44482.9,44449.9,44452.9,0,383
2025-07-14 22:45:00,44443.1,44491.9,44438.5,44476.9,0,908
2025-07-14 22:30:00,44446.1,44467.1,44434.5,44444.1,0,701
2025-07-14 22:15:00,44464.5,44464.5,44425.1,44448.1,0,696
2025-07-14 22:00:00,44455.5,44480.1,44455.1,44465.5,0,678
2025-07-14 21:45:00,44462.1,44465.1,44448.5,44453.5,0,567
2025-07-14 21:30:00,44456.3,44484.1,44444.5,44461.1,0,652
2025-07-14 21:15:00,44441.5,44465.1,44429.5,44457.3,0,515
2025-07-14 21:00:00,44442.1,44462.1,44433.5,44440.5,0,639
2025-07-14 20:45:00,44449.5,44468.1,44421.5,44444.1,0,682
2025-07-14 20:30:00,44448.5,44466.1,44440.5,44450.5,0,676
2025-07-14 20:15:00,44441.1,44457.1,44418.5,44447.5,0,732
2025-07-14 20:00:00,44407.1,44438.1,44402.5,44438.1,0,683
2025-07-14 19:45:00,44389.5,44426.1,44386.5,44406.1,0,772
2025-07-14 19:30:00,44380.1,44401.1,44347.5,44390.5,0,841
2025-07-14 19:15:00,44381.5,44401.1,44368.5,44381.1,0,857
2025-07-14 19:00:00,44397.1,44439.1,44360.5,44383.5,0,947
2025-07-14 18:45:00,44423.5,44427.1,44389.5,44398.1,0,934
2025-07-14 18:30:00,44418.5,44449.1,44403.5,44421.5,0,1026
2025-07-14 18:15:00,44367.5,44418.1,44331.5,44417.5,0,1058
2025-07-14 18:00:00,44371.1,44387.1,44313.5,44368.5,0,1267
2025-07-14 17:45:00,44340.1,44373.1,44311.5,44372.1,0,1200
2025-07-14 17:30:00,44332.1,44377.1,44306.5,44339.1,0,1426
2025-07-14 17:15:00,44360.1,44417.1,44331.1,44331.1,0,1287
