DateTime,Open,High,Low,Close,Volume,TickVolume
2025-07-15 20:00:00,44095.1,44165.1,44085.5,44160.5,0,2589
2025-07-15 19:00:00,44214.5,44239.1,44092.5,44096.1,0,4395
2025-07-15 18:00:00,44154.5,44266.1,44149.1,44213.5,0,4833
2025-07-15 17:00:00,44330.5,44363.1,44144.5,44152.5,0,5938
2025-07-15 16:00:00,44431.6,44532.9,44310.1,44328.5,0,4970
2025-07-15 15:00:00,44450.9,44504.9,44383.1,44430.6,0,2667
2025-07-15 14:00:00,44473.1,44519.1,44427.1,44451.9,0,1559
2025-07-15 13:00:00,44450.1,44525.9,44440.5,44475.6,0,1352
2025-07-15 12:00:00,44418.9,44458.9,44413.9,44452.1,0,842
2025-07-15 11:00:00,44475.5,44475.5,44392.1,44417.9,0,1729
2025-07-15 10:00:00,44522.0,44525.9,44479.1,44484.0,0,1714
2025-07-15 09:00:00,44515.0,44534.2,44485.0,44520.0,0,1102
2025-07-15 08:00:00,44486.8,44531.2,44482.0,44514.0,0,1191
2025-07-15 07:00:00,44446.4,44491.1,44437.4,44486.1,0,589
2025-07-15 06:00:00,44443.4,44475.7,44420.7,44445.4,0,857
2025-07-15 05:00:00,44553.7,44567.7,44427.1,44442.4,0,2085
2025-07-15 04:00:00,44429.4,44617.1,44412.1,44551.7,0,1590
2025-07-15 03:00:00,44437.4,44455.4,44418.4,44430.4,0,866
2025-07-15 02:00:00,44417.4,44446.7,44407.4,44436.4,0,439
2025-07-15 01:00:00,44439.9,44443.9,44413.1,44418.4,0,629
2025-07-14 23:00:00,44475.4,44482.9,44443.4,44461.9,0,801
2025-07-14 22:00:00,44455.5,44491.9,44425.1,44476.9,0,2983
2025-07-14 21:00:00,44442.1,44484.1,44429.5,44453.5,0,2373
2025-07-14 20:00:00,44407.1,44468.1,44402.5,44444.1,0,2773
2025-07-14 19:00:00,44397.1,44439.1,44347.5,44406.1,0,3417
2025-07-14 18:00:00,44371.1,44449.1,44313.5,44398.1,0,4285
2025-07-14 17:00:00,44365.1,44417.1,44306.5,44372.1,0,5316
2025-07-14 16:00:00,44238.9,44460.1,44220.1,44363.1,0,4460
2025-07-14 15:00:00,44257.1,44274.5,44226.6,44239.9,0,1439
2025-07-14 14:00:00,44260.6,44286.9,44237.1,44258.1,0,1618
2025-07-14 13:00:00,44249.0,44267.1,44233.5,44261.1,0,1098
2025-07-14 12:00:00,44224.1,44265.1,44210.6,44248.0,0,1059
2025-07-14 11:00:00,44236.1,44240.9,44172.1,44222.1,0,1758
2025-07-14 10:00:00,44149.9,44245.6,44109.9,44237.1,0,2036
2025-07-14 09:00:00,44138.8,44165.8,44107.8,44149.2,0,1466
2025-07-14 08:00:00,44187.0,44213.0,44130.2,44139.8,0,782
2025-07-14 07:00:00,44186.7,44198.1,44172.7,44186.4,0,477
2025-07-14 06:00:00,44172.4,44191.4,44160.1,44187.7,0,601
2025-07-14 05:00:00,44187.4,44205.7,44169.7,44173.4,0,618
2025-07-14 04:00:00,44184.1,44204.4,44159.7,44186.4,0,979
2025-07-14 03:00:00,44218.4,44239.7,44184.1,44185.1,0,1223
2025-07-14 02:00:00,44232.8,44237.8,44168.8,44221.5,0,1222
2025-07-14 01:00:00,44203.0,44242.8,44151.8,44233.8,0,1348
2025-07-11 23:00:00,44357.0,44367.5,44316.8,44341.5,0,1400
2025-07-11 22:00:00,44404.1,44420.5,44321.5,44363.5,0,4148
2025-07-11 21:00:00,44397.5,44420.1,44339.1,44405.1,0,3042
2025-07-11 20:00:00,44366.5,44407.1,44341.5,44399.5,0,3261
2025-07-11 19:00:00,44326.5,44371.1,44278.5,44367.5,0,3885
2025-07-11 18:00:00,44413.1,44416.1,44305.5,44325.5,0,4533
2025-07-11 17:00:00,44397.5,44457.5,44371.1,44415.1,0,4814
2025-07-11 16:00:00,44402.1,44452.1,44280.5,44398.5,0,4774
2025-07-11 15:00:00,44411.9,44421.9,44371.9,44403.1,0,1965
2025-07-11 14:00:00,44352.1,44444.1,44349.1,44413.9,0,1623
2025-07-11 13:00:00,44352.9,44386.1,44313.1,44345.6,0,2005
2025-07-11 12:00:00,44439.9,44453.5,44343.1,44354.9,0,1758
2025-07-11 11:00:00,44404.6,44455.9,44398.1,44438.9,0,2348
2025-07-11 10:00:00,44524.9,44536.9,44403.1,44404.1,0,2722
2025-07-11 09:00:00,44480.8,44543.8,44480.2,44528.2,0,1506
2025-07-11 08:00:00,44551.0,44564.8,44479.8,44479.8,0,925
2025-07-11 07:00:00,44538.7,44573.4,44510.4,44550.4,0,872
2025-07-11 06:00:00,44495.4,44542.7,44495.4,44537.7,0,774
2025-07-11 05:00:00,44476.4,44509.4,44472.4,44496.4,0,878
2025-07-11 04:00:00,44452.7,44501.4,44418.7,44477.4,0,1760
2025-07-11 03:00:00,44705.4,44706.4,44401.7,44451.7,0,3806
2025-07-11 02:00:00,44686.7,44708.7,44672.4,44706.4,0,491
2025-07-11 01:00:00,44656.9,44690.7,44645.9,44685.7,0,554
2025-07-10 23:00:00,44671.9,44673.9,44626.9,44634.4,0,1315
2025-07-10 22:00:00,44728.5,44760.1,44641.9,44675.9,0,3178
2025-07-10 21:00:00,44771.5,44805.1,44710.5,44729.5,0,2630
2025-07-10 20:00:00,44724.1,44801.1,44715.5,44772.5,0,2703
2025-07-10 19:00:00,44700.1,44753.1,44692.1,44722.1,0,3102
2025-07-10 18:00:00,44684.5,44767.1,44684.5,44701.1,0,3796
2025-07-10 17:00:00,44523.1,44692.1,44506.5,44683.5,0,4945
2025-07-10 16:00:00,44413.9,44548.1,44386.1,44521.1,0,4117
2025-07-10 15:00:00,44471.4,44472.9,44395.1,44414.9,0,1598
2025-07-10 14:00:00,44420.5,44487.9,44414.6,44472.9,0,1293
2025-07-10 13:00:00,44395.1,44424.4,44388.9,44421.0,0,766
